gene symbol,mean r-value,mean slope,H0351.2001 r-value,H0351.1012 r-value,H0351.2002 r-value,H0351.1016 r-value,H0351.1015 r-value,H0351.1009 r-value,t,p
PLXNA2,-0.149924,-0.023823,-0.042605738937348973,0.088584160172064746,-0.060577588386985307,-0.28290351594455948,-0.18619549375913483,-0.41584477106817103,-2.16634882441,0.08252257895498559
PLXNB1,0.317277,0.044766,0.14261179267431481,0.55991585067051064,0.15339998799727519,0.15051649086761246,0.49390514655312101,0.40331527363854153,3.66026094919,0.014590928868827964
PLXNB3,0.26696,0.037842,0.20853249567184817,0.25063023697657671,0.074310671314121515,0.17822667159218966,0.39707247983406524,0.49298944259078059,3.58003237451,0.015874319979143289
PMAIP1,0.251378,0.035707,0.10222256895238252,0.20267647089405974,0.29867520350009946,0.12601117392390271,0.23908289096065979,0.53959788521590446,3.93200433109,0.011048071591343458
PNOC,-0.085495,-0.014916,-0.19133763406874138,-0.10386094799505752,-0.14524913180217783,0.16642589181758574,-0.12515342000102517,-0.11379664661928798,-1.54146552141,0.18383947266919662
PML,-0.130008,-0.018545,-0.18293856153564708,-0.37224278068725813,-0.011309381222867195,0.14667063879524284,-0.2591425555610235,-0.10108293928388003,-1.76903094456,0.13711867164332806
PMM1,-0.0526,-0.010676,-0.12374874673965081,0.11788777410016009,-0.0023189547176633964,-0.22666766095557445,-0.31211306281836926,0.23136215957353856,-0.815161408995,0.45204580467525723
PMM2,0.06543,0.008023,-0.081564462512594402,0.45937041736317702,0.28607933583449896,-0.14377843989732203,-0.29846810334263207,0.17094366259303673,0.492093382889,0.64349599983471828
PMP2,0.163241,0.023961,0.0041969249021233702,0.0026448770430402176,0.061282630282950813,0.14011699467059002,0.40675079835899308,0.36445247813295945,2.2772419478,0.071785302622443814
PMP22,0.385364,0.042348,0.21642680409893489,0.64792823277761946,0.27868513507459219,0.13856143599769705,0.56146907929509082,0.46911301136912165,4.53253607776,0.0062110269823251471
PMS1,0.034348,0.005936,-0.034342508137520163,-0.17226186083807868,-0.0078473272239766943,0.27770815327875997,0.063896744830343452,0.078932229988985664,0.674230626912,0.53007362820662118
PMS2P1,0.23071,0.041291,0.15167849055187213,0.33775550388001974,-0.051739219242671726,0.099821092514242163,0.54996282369628369,0.2967809780092579,2.24819600678,0.0744451615370504
PMS2P4,0.008168,0.001189,0.027859857303169946,-0.2358901533202398,0.26807809541152405,0.32549654997374938,-0.063714926548944145,-0.27282309067890259,0.0828983549407,0.93714882042380698
PMS2P5,0.009462,0.001906,0.14040334837758497,-0.1793225568129756,0.11083295098058057,0.28646179788091691,-0.023885995948637467,-0.27771767131724934,0.16166879864,0.87789649717759066
PMS2P3,0.008569,0.000501,0.1314485069425696,-0.041647940156675521,-0.033679175157989516,0.40316517203202662,-0.071928035637688265,-0.33594699064215988,0.0352732031517,0.97322677413612657
EXOSC9,-0.031273,-0.00365,0.037396719713995753,-0.23999947675278657,-0.015827448696818732,0.00035577034641684507,0.043853909681344477,-0.013416139021476734,-0.64948797256,0.54467468755759718
EXOSC10,0.285871,0.040409,0.27220838801566294,0.63612327314665185,0.049324142273262712,0.15299979395471175,0.28999929294129473,0.31457386415691013,3.04977525752,0.028431607364150364
PMS2,0.075538,0.009589,-0.079134738785348963,0.51897742572219874,0.18295058523169161,-0.04049820153112918,-0.36128306892079343,0.23221507697588367,0.516042217097,0.6278263296608575
PRRX1,-0.010957,0.000681,-0.12175125035727555,-0.37607253946638591,-0.2424977782581616,-0.066575813631125677,0.40639021824162785,0.33476680943500309,0.0338497524165,0.97430670270339848
PNMT,-0.004353,-0.002068,0.10017317186812022,-0.045751071147252458,0.18825312738095573,-0.19384458599317722,-0.19981061620114224,0.12486411234379589,-0.209804136633,0.84210151597396221
PNN,0.243239,0.035084,0.14399868800856958,0.53010234845476956,0.19625168527430667,0.093846333001649976,0.22258234598623228,0.27265079041361845,4.50989513979,0.0063415110896074788
UBL3,0.057569,0.009865,0.1372409530817828,-0.12995603772905603,0.17322970879778951,0.19260452256106877,-0.0093736462392029814,-0.018329433800310303,1.131239922,0.3092755574369771
4-Sep,0.436355,0.053674,0.31022310038899559,0.71223153765440417,0.22871348968061503,0.23661300467629776,0.53721087922901178,0.59313654838994478,4.09082305199,0.0094392071647116348
