gene symbol,mean r-value,mean slope,H0351.2001 r-value,H0351.1012 r-value,H0351.2002 r-value,H0351.1016 r-value,H0351.1015 r-value,H0351.1009 r-value,t,p
ADD3,-0.400205,-0.062312,-0.49457120061053161,-0.22123120170690913,-0.42183353452169825,-0.55941737362445754,-0.23344150921724,-0.47073647446750605,-7.53014681833,0.00065393917446817371
PLIN2,-0.217558,-0.031778,-0.1473814099480627,-0.17427040187070691,-0.28493952099317871,-0.33388605722677717,-0.15586851717587893,-0.20900061696629157,-8.02037732312,0.00048706143319405783
ADH1C,0.083477,0.013359,0.095564508554451713,0.3511786201448841,0.10096615233923348,0.0033939748891519766,-0.010039684933482076,-0.04020059653952341,1.36617389331,0.23012153112434061
ADH5,-0.021635,-0.005432,-0.29755048183534943,0.13190247556347404,0.35347377479588776,0.053839300055356865,-0.037717575442174134,-0.33375939937446125,-0.300070049105,0.7761986321432256
ADK,-0.277369,-0.049133,-0.11597231782300955,-0.23103593224882088,-0.24853397630894022,-0.32051910562497354,-0.4445342122433058,-0.30361831149335472,-4.63632560765,0.0056513969532845307
ADM,-0.468593,-0.085932,-0.6302344108253024,-0.41260858213847956,-0.52167439497575274,-0.60121028761277029,-0.32717284772851546,-0.3186581305422303,-13.1137138004,4.6024710467597926e-05
ADORA1,-0.076196,-0.011572,-0.11914036585001345,-0.25800206132873166,-0.1522942627579712,-0.23061513970735786,0.30577856941190495,-0.002900324891204239,-0.847872887377,0.43520699529660767
ADORA2B,0.211576,0.03673,-0.038764196955475998,0.21492568953998936,0.47232311666081561,0.25858606682501928,0.45199715734185614,-0.089609363144344145,2.04716115434,0.095989208597861642
PARP1,-0.253476,-0.036756,-0.34520897472842776,-0.27851484026192203,-0.13116674730149638,-0.22877633201128944,-0.35206198425981705,-0.18512930806067435,-6.62760828997,0.0011776620949069984
PARP4,-0.480587,-0.073004,-0.55719858954023838,-0.48181959041224354,-0.4861163124894346,-0.53118913097566145,-0.54406727633416074,-0.28313048928676254,-11.590096749,8.3914738505591583e-05
ADRA1D,0.266351,0.048623,0.33519113462653527,0.17412463160316155,0.30485009795898305,0.20328450333565593,0.50435915634760431,0.076295809027544528,4.34547118534,0.0073906738444089745
ADRA1B,-0.111543,-0.016879,-0.13004536267472255,-0.20560500677588686,-0.05607049227056269,-0.27439639133836169,0.17858778039244155,-0.18172766704126661,-1.42948487734,0.21225086995557757
ADRA1A,0.340519,0.051734,0.36014825862276345,0.32158525294991325,0.43618292972333883,0.54166548135405601,0.35593307345808672,0.02759842180950596,5.2667374733,0.0032805888926660943
ADRA2A,0.379752,0.068448,0.10048324371815667,0.34390529435418338,0.54930774688585904,0.51301817618399048,0.67233708828253835,0.099462277192268411,3.51704721982,0.016972496504634112
ADRA2C,0.017795,-1.5e-05,0.1127752785858665,0.022352009301423857,0.10669708017564841,0.10898382355644906,-0.29556808845153448,0.051526979214565984,-0.00102203087239,0.99922406064937053
ADRB1,0.248206,0.040135,0.15295844925299201,0.34633492200229671,0.55604223148908416,0.40988637007080148,-0.033803638425201232,0.057816489501576661,2.34604273165,0.065883341174335974
ADRB2,-0.137938,-0.022362,-0.047797172545622602,0.097961152930080356,0.15999747230346131,-0.5102033715382901,-0.13043675391139406,-0.39715089999920161,-1.31132734821,0.24673402915303866
GRK2,0.347423,0.057482,0.52047463866559485,0.15975426844749266,0.25069526305995782,0.32112187081771676,0.59132146205652791,0.24116805031257713,3.85050740923,0.011994951863001773
GRK3,0.547183,0.101341,0.63958835774951661,0.3982325440310967,0.60109768692467469,0.60023989537544165,0.65006445358190768,0.39387220365526571,7.81379989046,0.00055036217743847384
ADSL,0.081286,0.012985,0.20796067201765581,0.15068450180942217,-0.14298449622163961,-0.043025168933378016,0.18847549144275627,0.12660760020116116,1.38192172772,0.22554834838374385
ADSS,0.078323,0.016492,-0.063480632710366289,0.15609341186491046,-0.0794855805434313,0.071085434079581511,0.17855830540243747,0.20716897102347098,1.58802825828,0.17314475933919829
AP2A1,0.27143,0.042287,0.39655380439111354,0.00092651781415106456,0.37650111959112104,0.21264313699208065,0.62567054194437466,0.016282415646429717,2.5339374443,0.052278473788769445
AP2A2,0.501886,0.07495,0.44062716550622399,0.29834615375819673,0.54057052847970766,0.66020094965208032,0.51055159223449031,0.56101718562515512,9.41533319228,0.00022804349624984188
AP1B1,-0.220789,-0.036124,-0.20891952281484169,-0.37724650608457772,-0.29411616615718139,-0.44317199638567673,0.14432203415692144,-0.14560295790564487,-2.8875019543,0.034286562014071056
AP2B1,0.449312,0.082001,0.24179359512483761,0.27719268002171538,0.64253023082444294,0.62357222822661651,0.60165842338076891,0.30912422766343933,4.5792233175,0.0059516778200910401
AP1G1,0.35077,0.059336,0.081361854621504137,0.14227699125122098,0.57088151907202922,0.49600513751961245,0.56166586091625614,0.25242845695062383,3.83490624347,0.012186666429228348
AEBP1,-0.197026,-0.034045,-0.3671237916595666,-0.036829101470156868,-0.076065390903482674,-0.14921500634120421,-0.22897974458174464,-0.32394087836227231,-3.46978923733,0.017853401013923458
AES,-0.05171,-0.009089,0.50084244532734712,-0.28716229713734803,-0.10394737545331634,-0.37589627650268165,-0.1840667138829912,0.13997115644267727,-0.483972314313,0.64885823553379418
AFG3L1P,-0.08523,-0.013919,0.30216155264350814,-0.37614346875200544,-0.18163836281047716,0.021050521063592714,-0.50671756195116635,0.22990978809068824,-0.662229341991,0.53712284082972617
AGA,-0.201848,-0.033074,-0.42392318395854023,0.11669850155643791,-0.44222513632922417,-0.0014097813055876124,-0.46502986230201893,0.0048044111155255542,-1.86379517111,0.12137735355692328
ACAN,-0.146796,-0.021752,-0.38804136845449089,0.038502442466562245,-0.14146717548170545,0.0016455499267419506,-0.51887150329516651,0.1274546772043377,-1.33945373451,0.23808025976917738
AGER,-0.29762,-0.049329,-0.28767498703349059,-0.23204523924001613,-0.55119582497875241,-0.090240298186254522,-0.58282103716205669,-0.041743233990053523,-3.03255120849,0.02899666827318691
AGL,0.002614,-0.002547,-0.29707354228476363,0.11647560043008739,0.17414767907262041,0.30584807940329301,-0.083793709929635224,-0.19991916128998105,-0.164161761299,0.87603363072261087
JAG1,0.275049,0.041873,0.18688153887492587,0.22373662289821034,0.34599439449504571,0.36084223079030397,0.38915630158397552,0.14368064669003039,7.06295001408,0.00087971991176853377
AGT,-0.233783,-0.041356,-0.495085276759822,-0.34047543073894893,0.22493764697459168,-0.16299743399168679,-0.15599604439270964,-0.47307848400957575,-1.90584278308,0.11499792757373736
APLNR,-0.229589,-0.042636,-0.30262116267460692,-0.19207733331612009,-0.18776073996789278,-0.32459236571480599,-0.16032034753813698,-0.21016059700176398,-10.4778020718,0.00013660791218139589
AGXT,0.201648,0.033002,0.17657469421605748,0.057706976119803348,0.38061002381328407,0.4106720897078735,0.044351108780413234,0.13997401228237405,3.36532121058,0.01999146506321579
NR0B1,-0.139441,-0.020264,-0.2426352699820323,-0.1751819623508675,-0.2678147805694816,-0.22052373161740257,0.24937754496581627,-0.17986868922422811,-1.49828898597,0.19433023486892284
AHCY,0.168937,0.024086,-0.059577517048075471,-0.02428408097378499,0.1424930638459071,0.54050389244369335,0.15060744549147664,0.26387750573585056,2.10883752672,0.088752631575299695
AHR,-0.208758,-0.033585,-0.10668588792914399,0.039814544366920744,-0.45704149475202499,-0.34367700715360966,-0.42883551885638649,0.043874880283078524,-2.05816317622,0.094654190120024517
AHSG,0.095955,0.011841,-0.045412355465082169,-0.012320779542044016,0.27352387397967376,0.24927099667598987,0.18072582194534545,-0.070056936217691934,1.23945531219,0.27017839791736897
AIF1,-0.270497,-0.045351,-0.36123048139534475,0.040465600246129732,-0.17826367890922049,-0.43034027843968448,-0.46706548829757416,-0.22654487729749273,-3.33079006026,0.020760974837192078
AK1,-0.068965,-0.008992,-0.30055006374492627,-0.057370852619986978,-0.0095372582713248479,-0.16255890056984565,0.020562807173804119,0.095667063015499196,-0.98944637167,0.36787880153191072
AK2,-0.408878,-0.067382,-0.33489992900031157,-0.41634280475155938,-0.65464306552277929,-0.50241761165382826,-0.36380170440370463,-0.18116440945866075,-6.48696846726,0.0012984400908376199
AK4,0.434965,0.078548,0.27327970378631644,0.26688125464197027,0.67943087010432091,0.55143509622783038,0.63527761097237334,0.20348300624735213,4.65349768265,0.0055645662272693032
AKT1,-0.020362,-0.003428,0.09932468982132138,-0.15639774549416521,0.13539477931661842,0.20708772397592709,-0.35731678837418385,-0.050265733920223467,-0.248107117006,0.81391904861911213
AKT2,-0.231446,-0.038113,-0.23682790495120543,-0.24017111270744868,-0.49394666334345433,-0.099071655801788033,-0.36255659947713642,0.04389630710595839,-2.85168996206,0.035752830874630034
ALAD,-0.389338,-0.058613,-0.48857354955542037,-0.59040401500463857,-0.28867816116178407,-0.45730584095584997,-0.24363911380520942,-0.26742671687908787,-6.97766147848,0.00093032841489086083
ALAS1,-0.011759,-0.0021,-0.19135994682642157,0.044567632978306577,-0.14928535557354106,-0.00047228665678733029,0.24295530367022836,-0.016960601429646401,-0.187465386971,0.85866576444256537
ALAS2,-0.130045,-0.020366,-0.18090202485407603,-0.13437747869278149,-0.10258703317565847,-0.13668242015492496,-0.05871615982486382,-0.16700777655477528,-5.75689855621,0.0022197239749135265
ALB,-0.31285,-0.05045,-0.26810926027681486,-0.25541202373994287,-0.43858092394238885,-0.19536507492932856,-0.53143062877035596,-0.1882012806715832,-4.13223223914,0.0090652644977838748
ALCAM,-0.273544,-0.050584,-0.27323775006750278,-0.14625657623364066,-0.3304413588179968,-0.17889555721227998,-0.59918341380661322,-0.11324696446376152,-3.87955445038,0.011647156643098948
ALDH1A1,-0.258205,-0.041734,-0.44639902289916278,-0.24385661074273085,-0.051201086826789331,-0.1356089253509381,-0.25645184350887423,-0.41571536726218183,-3.48269822897,0.01760771422601597
ALDH2,-0.31759,-0.059177,-0.53948741633813702,-0.3320793179100856,-0.029815062411402384,-0.32559636187179042,-0.19642349949949542,-0.48213614280472777,-3.75128465927,0.013276136307258239
ALDH1B1,0.004926,0.00184,0.081829810922804724,-0.13122837801155765,-0.14649929492327193,-0.043720294414531541,0.26695526759748101,0.0022173480408627993,0.143153250568,0.89175940511469487
ALDH1A3,-0.179527,-0.026961,-0.40062295800206776,-0.16895335472579373,0.12516823812573508,-0.55012380787392245,0.20351928424757273,-0.28614735846215605,-1.49709590338,0.19462820592533583
ALDH3B1,0.010781,0.001123,-0.21784702764146949,-0.28553674653819877,0.24196505086495609,0.18719090644267125,0.05924882874838016,0.07966700440430366,0.0800514721589,0.93930162526808658
ALDH9A1,-0.202698,-0.033184,-0.52205122242703372,-0.055785803060578829,0.23101591655018877,-0.24269761682041596,-0.19646572722291503,-0.43020202474253089,-1.7076455313,0.14840682803373104
ALDH3A2,0.041968,0.00469,-0.19111310564330014,0.056450302741688184,0.21996221148361422,0.35571264584333101,-0.087077906530937277,-0.10212625766546062,0.321280573027,0.7609932916647475
ABCD2,-0.058671,-0.008649,-0.41370672849589557,-0.11188140105142196,0.16863986774031722,-0.019148863209078184,0.29642888633151626,-0.27236048911576749,-0.430303947842,0.68489075160997293
ALDOA,0.148982,0.025558,-0.19804745866810808,0.03816948808110926,0.22863924716422052,0.13400460751786514,0.73921547742419202,-0.048086785357292994,1.07408877927,0.33186083889797657
ALDOC,-0.044643,-0.003601,-0.45017130539579742,-0.18942581493181901,0.11853676016870002,-0.039655044427305476,0.49334468607984122,-0.20048976752031836,-0.137773108177,0.89579610051814185
AKR1B1,-0.09809,-0.014541,-0.25803553693554865,0.017918709556651063,-0.00075915014505996664,-0.079635580787598387,-0.11269833297410514,-0.15533006243127181,-2.17255556103,0.081878487726932569
ALK,-0.19999,-0.024198,-0.19234713184907423,-0.20620841270115819,-0.36915289068012597,-0.18510270973273013,-0.27726659130486558,0.03013926389245021,-3.32044048877,0.020998104475999563
ALOX5,-0.306252,-0.049422,-0.32832601199017364,-0.10610300125995221,-0.41315455949957669,-0.4200462379788974,-0.36055344567973846,-0.20933157930553095,-6.18745199305,0.0016079999743654225
ALOX5AP,-0.312106,-0.051283,-0.10716050423791192,0.017233896232072471,-0.44467270413277082,-0.59349881411208072,-0.4538593314121161,-0.29068104207750306,-3.45893143506,0.018063070464065425
ALOX12B,0.1278,0.019849,-0.18919901531904371,0.24818903950182045,0.29361345288965401,0.1473246529822283,0.16556770974432619,0.10130331111104017,1.83184381194,0.12646735167576995
ALOX12P2,0.334065,0.053552,0.1708972634345845,0.081762311403914795,0.4984720857944282,0.59488464952066378,0.5306396403462158,0.12773344881549095,3.83719852407,0.012158278627784716
ALOX15B,0.25277,0.036531,0.16432887864621212,0.46641601298875129,0.25647901674009377,0.27584788955290285,0.34644107572012411,0.0071074912303131042,3.84827877279,0.012022125334159414
ALPL,-0.042271,-0.001896,0.026377958008850091,-0.19880259214876103,0.40978074793700381,-0.20133738524809225,-0.44566878327679199,0.15602115932664004,-0.0777751203196,0.94102342029368691
ALPP,0.081215,0.014077,0.025727622645909578,-0.0038716557107083007,0.43531350582247202,-0.04902985941108224,0.29052619970335553,-0.21137588223401926,0.888100450644,0.41516111455382809
ALPPL2,0.038624,0.004935,-0.057443052241820364,0.21066800180494968,0.3600581136610736,-0.23171027314638964,0.055071193959774369,-0.10489866686150673,0.361310194376,0.73263284607789969
ALX3,-0.459156,-0.077576,-0.42541415597933097,-0.38804162899066313,-0.14980330452438939,-0.72382659763353174,-0.64921192080952406,-0.41863933602575065,-6.41530835505,0.0013655809080059934
AMD1,-0.125734,-0.020637,-0.12437264434338358,-0.06964192604583834,-0.12263527894307445,-0.04134346875868225,-0.36684585362026695,-0.029563948792378256,-2.45953615251,0.057261239676299217
AMFR,0.258729,0.039876,0.23711815130751296,0.34565214318131493,0.34313345154026259,0.33650317361620119,0.24952451102995216,0.040444878147284084,5.03889554228,0.0039706231105824993
AMH,-0.470462,-0.084263,-0.52063694131410077,-0.39904409972101934,-0.5204472095666024,-0.62559728319670771,-0.53011692287380618,-0.22693106676475897,-8.62051055655,0.00034671855080553008
AMPD2,-0.127287,-0.018858,-0.077151384801191547,-0.13446274766849231,-0.27702790611887118,-0.18572651555655159,-0.038794230722720049,-0.050557118894590559,-3.94365640455,0.010919836887136151
