gene symbol,mean r-value,mean slope,H0351.2001 r-value,H0351.1012 r-value,H0351.2002 r-value,H0351.1016 r-value,H0351.1015 r-value,H0351.1009 r-value,t,p
ABCB7,0.005379,0.002306,0.080779622184228017,-0.14389696252782327,0.13253037808508586,-0.0982339794218271,0.12335126833476628,-0.062254804528127122,0.127481264112,0.90352787770517651
ABCF1,-0.061898,-0.020793,-0.14555210412270167,0.09986575485500572,-0.077140153600549224,0.11009803109769624,-0.088016240277459884,-0.2706422949565262,-1.06998867685,0.33353423464103216
ABL1,0.013678,0.004401,0.12615137146801483,-0.11498167295726489,0.042510708425304036,-0.017927163651730173,-0.097316383512649748,0.1436321598609045,0.281257679677,0.7897808213857298
ABL2,-0.026029,-0.012729,0.095303291312665267,0.099033937794050897,-0.12592656704319738,-0.066754032531984295,-0.05109718217031009,-0.10673237776242542,-0.94714884665,0.38705509040713015
ABR,0.037325,0.01478,-0.13862730797640641,0.14795947373715573,0.18347817999726723,0.015142442851894995,-0.059365924778090044,0.075364106388450328,0.860950881706,0.42860999148549977
ACAA1,0.050638,0.017957,-0.079824984062880383,0.12009342637307013,0.0092363054076663176,0.17805243875561674,0.083111534110596838,-0.0068384211878160213,1.53958697159,0.18428423181928699
ACACA,0.021946,0.008181,0.016073265753788545,0.20355112964124808,0.017272423015367418,0.13295786287929151,-0.16970416838615451,-0.068474157664284219,0.390415539506,0.71230830756373931
ACACB,0.059448,0.023249,0.13470789810982717,-0.12347209404073387,0.20791387598102207,-0.08155098888170266,-0.023933405645625933,0.24302278323269993,1.00635382159,0.36043471756058959
ACADL,0.109398,0.035167,0.15837086298341094,0.18865511887655648,0.048848359341831626,0.15280781752959371,-0.0030962731855960681,0.11080190260774085,3.720241806,0.013708677436680019
ACADM,-0.048762,-0.015896,-0.00091029775967815211,-0.20180902921070157,-0.12770845449871793,0.070075032266475559,0.02680123132068667,-0.059018039306805617,-1.13905694327,0.30629249873199915
